adjusted_rand_score,silhouette,calinski_harabasz,eigengap,ari_silhouette,ari_calinski,ari_eigengap,no_clusters_2,no_clusters_3,no_clusters_4,no_clusters_5,score_path,parameters
0.700717524907581,0.28019914044493666,0.28019914044493666,0.4612200601928102,0.28019914044493666,0.28019914044493666,0.4612200601928102,0.25684921207452527,0.2051149308119746,0.14400613433934575,0.11914281231256231,rusemshift-train,"{'binarize': True, 'percentile': 4, 'word_level_threshold': False, 'score_path': 'rusemshift-train'}"
0.6464450909503134,0.30070391729968277,0.28760736767835965,0.33384244238980365,0.30070391729968277,0.28760736767835965,0.33384244238980365,0.24243793079059675,0.16752444372616426,0.13031128401703743,0.09853507670971363,ru-ru,"{'binarize': True, 'percentile': 4, 'word_level_threshold': False, 'score_path': 'ru-ru'}"
0.684969057967474,0.2768080853034652,0.2891153739758275,0.399707098664311,0.2768080853034652,0.2891153739758275,0.399707098664311,0.23881823446692618,0.18955396982791914,0.14199117201628614,0.11985966447366865,en-en,"{'binarize': True, 'percentile': 4, 'word_level_threshold': False, 'score_path': 'en-en'}"
0.6426137816347279,0.19268545941988524,0.24243927903302057,0.3306613089033121,0.19268545941988524,0.24243927903302057,0.3306613089033121,0.17234484049778998,0.15064603515387506,0.11747327403816095,0.11228691031537698,rusemshift-finetune,"{'binarize': True, 'percentile': 5, 'word_level_threshold': False, 'score_path': 'rusemshift-finetune'}"
0.6496152889001389,0.2477041306787111,0.24572512453042872,0.30826551141762193,0.2477041306787111,0.24572512453042872,0.30826551141762193,0.21113199444297728,0.12558281103969526,0.12200693631886746,0.1324070511970692,rusemshift-train,"{'binarize': True, 'percentile': 5, 'word_level_threshold': False, 'score_path': 'rusemshift-train'}"
0.6346523411179229,0.24437854552840432,0.23240932352783436,0.16175454096161432,0.24437854552840432,0.23240932352783436,0.16175454096161432,0.19243026159532448,0.12730733421137624,0.0956045047355897,0.08665208296539219,ru-ru,"{'binarize': True, 'percentile': 5, 'word_level_threshold': False, 'score_path': 'ru-ru'}"
0.6911180402792146,0.2462782978457165,0.2504374827754322,0.28559198265804314,0.2462782978457165,0.2504374827754322,0.28559198265804314,0.2244428461883555,0.1611086670719266,0.11146268848532727,0.1251475054578343,en-en,"{'binarize': True, 'percentile': 5, 'word_level_threshold': False, 'score_path': 'en-en'}"
0.613053956079316,0.14461800211660533,0.18767750979918105,0.29889248168180826,0.14461800211660533,0.18767750979918105,0.29889248168180826,0.17408744325778033,0.1076791383662471,0.08218093763625005,0.09483760024074167,rusemshift-finetune,"{'binarize': True, 'percentile': 6, 'word_level_threshold': False, 'score_path': 'rusemshift-finetune'}"
0.6507693987154073,0.1784262821711416,0.19577207521920714,0.2981779013694132,0.1784262821711416,0.19577207521920714,0.2981779013694132,0.18592740645881986,0.15056355540019406,0.13836291143050125,0.1288631380290041,rusemshift-train,"{'binarize': True, 'percentile': 6, 'word_level_threshold': False, 'score_path': 'rusemshift-train'}"
0.5887418210986337,0.14232210920662888,0.14100971192648967,0.1970667704854323,0.14232210920662888,0.14100971192648967,0.1970667704854323,0.1372490466442856,0.09731613647049413,0.12166767194054799,0.1018758241183151,ru-ru,"{'binarize': True, 'percentile': 6, 'word_level_threshold': False, 'score_path': 'ru-ru'}"
0.6369822623472131,0.16544282176948777,0.18483645716669328,0.2592753841800782,0.16544282176948777,0.18483645716669328,0.2592753841800782,0.18276029586512335,0.12141109547684044,0.13672502475815493,0.09048780517181282,en-en,"{'binarize': True, 'percentile': 6, 'word_level_threshold': False, 'score_path': 'en-en'}"
0.531096241542377,0.06136605755243493,0.11245203645071614,0.23148132083991865,0.06136605755243493,0.11245203645071614,0.23148132083991865,0.06709133784783618,0.03208328689683195,0.028308410450498072,0.05370611141696827,rusemshift-finetune,"{'binarize': True, 'percentile': 7, 'word_level_threshold': False, 'score_path': 'rusemshift-finetune'}"
0.5907685003891221,0.1252708283814232,0.13622839219371052,0.21953240868463172,0.1252708283814232,0.13622839219371052,0.21953240868463172,0.08292419581427234,0.09902408327395479,0.08543864839449034,0.09407746407157568,rusemshift-train,"{'binarize': True, 'percentile': 7, 'word_level_threshold': False, 'score_path': 'rusemshift-train'}"
0.5714426534659841,0.12807981779875866,0.11911695212794665,0.04717552923573824,0.12807981779875866,0.11911695212794665,0.04717552923573824,0.1077419849114971,0.11765643194243249,0.06587381681348346,0.06308935841084891,ru-ru,"{'binarize': True, 'percentile': 7, 'word_level_threshold': False, 'score_path': 'ru-ru'}"
0.5682914186401664,0.11471331038483755,0.14303635566361073,0.13543693718031521,0.11471331038483755,0.14303635566361073,0.13543693718031521,0.0781568072220528,0.04967272695611649,0.08864203546210937,0.07902608811939477,en-en,"{'binarize': True, 'percentile': 7, 'word_level_threshold': False, 'score_path': 'en-en'}"
0.5024969044048317,0.03420624853123225,0.07601686215322066,0.10458090375968299,0.03420624853123225,0.07601686215322066,0.10458090375968299,0.06041762222753494,0.022576677239158908,0.04906185450621229,0.049573776820614625,rusemshift-finetune,"{'binarize': True, 'percentile': 8, 'word_level_threshold': False, 'score_path': 'rusemshift-finetune'}"
0.5406508615446518,0.08867265409258751,0.10072944080012211,0.16606544159679684,0.08867265409258751,0.10072944080012211,0.16606544159679684,0.058264949599933065,0.060455687570533066,0.05019349384518554,0.07723439045217319,rusemshift-train,"{'binarize': True, 'percentile': 8, 'word_level_threshold': False, 'score_path': 'rusemshift-train'}"
0.5146050945246341,0.05857093231126301,0.0736294468329418,0.22445073481266967,0.05857093231126301,0.0736294468329418,0.22445073481266967,0.0527374274257586,0.0734357278274374,0.03972114683774388,0.03402328310996621,ru-ru,"{'binarize': True, 'percentile': 8, 'word_level_threshold': False, 'score_path': 'ru-ru'}"
0.5205695423125284,0.07900917960018176,0.09202862425990324,0.20627324373345057,0.07900917960018176,0.09202862425990324,0.20627324373345057,0.07842491484235276,0.05647958952636487,0.01769949739682844,0.01603223439911354,en-en,"{'binarize': True, 'percentile': 8, 'word_level_threshold': False, 'score_path': 'en-en'}"
0.5871066293235184,0.07054901599436281,0.038121583400554486,0.1541527837336278,0.07054901599436281,0.038121583400554486,0.1541527837336278,0.041559470251876486,0.03894739528067241,0.03794911605047314,0.03051878835790714,rusemshift-finetune,"{'binarize': True, 'percentile': 9, 'word_level_threshold': False, 'score_path': 'rusemshift-finetune'}"
0.5321333341117165,0.030448914114035594,0.037617372895397606,0.21017272966304368,0.030448914114035594,0.037617372895397606,0.21017272966304368,0.047508261890235166,0.039305070187750125,0.03581369561617634,0.03099332388222303,rusemshift-train,"{'binarize': True, 'percentile': 9, 'word_level_threshold': False, 'score_path': 'rusemshift-train'}"
0.4863218732792531,-0.003986554837713826,0.006352977894890792,0.1957798543563698,-0.003986554837713826,0.006352977894890792,0.1957798543563698,-0.005927624861853297,0.016513165377125705,0.008820744487815979,0.017619085177401978,ru-ru,"{'binarize': True, 'percentile': 9, 'word_level_threshold': False, 'score_path': 'ru-ru'}"
0.4734813921706137,0.05765359708524429,0.05115598043330275,0.32123366679188436,0.05765359708524429,0.05115598043330275,0.32123366679188436,0.0493015454765941,0.024253664553452865,0.0026400501977586095,0.023037942347963497,en-en,"{'binarize': True, 'percentile': 9, 'word_level_threshold': False, 'score_path': 'en-en'}"
0.7992369103879273,0.37725695768867185,0.3786299409718557,0.6489927159993222,0.37725695768867185,0.3786299409718557,0.6489927159993222,0.30041224405754846,0.25850408282033166,0.1951090098913101,0.17572152531906415,rusemshift-finetune,"{'binarize': False, 'percentile': 0, 'word_level_threshold': False, 'score_path': 'rusemshift-finetune'}"
0.7834288154341092,0.35085586135327596,0.37208751710089527,0.605405380768826,0.35085586135327596,0.37208751710089527,0.605405380768826,0.30023064331874455,0.27658736988051086,0.22004962218461435,0.15541492748621255,rusemshift-train,"{'binarize': False, 'percentile': 0, 'word_level_threshold': False, 'score_path': 'rusemshift-train'}"
0.7690739775783264,0.4083696556345251,0.40720415446902397,0.5667613493029159,0.4083696556345251,0.40720415446902397,0.5667613493029159,0.3413305695095568,0.2491992303095718,0.21198263642672255,0.12980828437961678,ru-ru,"{'binarize': False, 'percentile': 0, 'word_level_threshold': False, 'score_path': 'ru-ru'}"
0.7819505573927032,0.4266181023968701,0.4280594676615412,0.5740288538997573,0.4266181023968701,0.4280594676615412,0.5740288538997573,0.3493999271971309,0.2413080006268777,0.1517220700958061,0.14112000698500027,en-en,"{'binarize': False, 'percentile': 0, 'word_level_threshold': False, 'score_path': 'en-en'}"
0.7893992156563779,0.4061383075615483,0.4012808463358039,0.5824345146379044,0.4061383075615483,0.4012808463358039,0.5824345146379044,0.32455039304253036,0.2654087550581205,0.20080442312826044,0.12865927438161237,rusemshift-finetune,"{'binarize': False, 'percentile': 1, 'word_level_threshold': False, 'score_path': 'rusemshift-finetune'}"
0.8630154843147264,0.47470773237660974,0.46656879051245076,0.6278890600924499,0.47470773237660974,0.46656879051245076,0.6278890600924499,0.3874056991230033,0.33111728447561645,0.23100262260003732,0.12156123032628324,rusemshift-train,"{'binarize': False, 'percentile': 1, 'word_level_threshold': False, 'score_path': 'rusemshift-train'}"
0.7839248262996872,0.42793949034058854,0.4267739891750874,0.5668842754034547,0.42793949034058854,0.4267739891750874,0.5668842754034547,0.3933921209732687,0.273812147365368,0.14237481956885295,0.09167582190783473,ru-ru,"{'binarize': False, 'percentile': 1, 'word_level_threshold': False, 'score_path': 'ru-ru'}"
0.844197351694826,0.5207338273811424,0.5045394953973367,0.5824345146379044,0.5207338273811424,0.5045394953973367,0.5824345146379044,0.4773393417660472,0.28702644989322795,0.159807504264895,0.13988985296050666,en-en,"{'binarize': False, 'percentile': 1, 'word_level_threshold': False, 'score_path': 'en-en'}"
0.7806595140151742,0.39033628927880776,0.3745572889923329,0.684814931671635,0.39033628927880776,0.3745572889923329,0.684814931671635,0.3247999836834825,0.25088602613976213,0.19424718686720988,0.14226977622677373,rusemshift-finetune,"{'binarize': False, 'percentile': 2, 'word_level_threshold': False, 'score_path': 'rusemshift-finetune'}"
0.8369583821140861,0.4435639899122066,0.40431084983744764,0.5978088461887066,0.4435639899122066,0.40431084983744764,0.5978088461887066,0.3596273911594486,0.3152779835661525,0.23639319457211638,0.16092345889123597,rusemshift-train,"{'binarize': False, 'percentile': 2, 'word_level_threshold': False, 'score_path': 'rusemshift-train'}"
0.8174130354382037,0.45562459275999845,0.45445909159449727,0.605726385666827,0.45562459275999845,0.45445909159449727,0.605726385666827,0.36991282114110974,0.3074900360952643,0.21683504619373903,0.13146234072452687,ru-ru,"{'binarize': False, 'percentile': 2, 'word_level_threshold': False, 'score_path': 'ru-ru'}"
0.7678793018887794,0.42764726472955616,0.4268071652669542,0.5892383098357907,0.42764726472955616,0.4268071652669542,0.5892383098357907,0.35733427612712726,0.24793433777433618,0.18426581844636017,0.11423572795894792,en-en,"{'binarize': False, 'percentile': 2, 'word_level_threshold': False, 'score_path': 'en-en'}"
0.8074928412758929,0.40875458144330296,0.39297558115682824,0.6489927159993222,0.40875458144330296,0.39297558115682824,0.6489927159993222,0.30970433104711526,0.2743682627860859,0.20129157148177582,0.18053821096963538,rusemshift-finetune,"{'binarize': False, 'percentile': 3, 'word_level_threshold': False, 'score_path': 'rusemshift-finetune'}"
0.7711298663515772,0.3220685893591146,0.3314621172432157,0.5754950785540137,0.3220685893591146,0.3314621172432157,0.5754950785540137,0.2936205908426818,0.22296020970604669,0.22402631538476755,0.15081679268385054,rusemshift-train,"{'binarize': False, 'percentile': 3, 'word_level_threshold': False, 'score_path': 'rusemshift-train'}"
0.6625103270601702,0.290823050198032,0.29675847829606466,0.5220817570367373,0.290823050198032,0.29675847829606466,0.5220817570367373,0.2369647118177732,0.18998160700661593,0.13793002828111914,0.10260380583549739,ru-ru,"{'binarize': False, 'percentile': 3, 'word_level_threshold': False, 'score_path': 'ru-ru'}"
0.7989356295906102,0.37401511844369373,0.3728672763867608,0.4208215400612461,0.37401511844369373,0.3728672763867608,0.4208215400612461,0.30118052524005257,0.1951958553440961,0.1811516662949406,0.14657808681640147,en-en,"{'binarize': False, 'percentile': 3, 'word_level_threshold': False, 'score_path': 'en-en'}"
0.7789862832993383,0.39972376687027666,0.37539676464649757,0.5060253994545055,0.39972376687027666,0.37539676464649757,0.5060253994545055,0.3091257474112169,0.25363242644466527,0.2291380722507701,0.14770036645433118,rusemshift-finetune,"{'binarize': False, 'percentile': 4, 'word_level_threshold': False, 'score_path': 'rusemshift-finetune'}"
0.7444323460525948,0.3210233164111666,0.345307273759182,0.4733672246525604,0.3210233164111666,0.345307273759182,0.4733672246525604,0.28177898926270795,0.21760568132177435,0.1775469352177722,0.14394556983580456,rusemshift-train,"{'binarize': False, 'percentile': 4, 'word_level_threshold': False, 'score_path': 'rusemshift-train'}"
0.6149973581736771,0.25107342356981016,0.23360882921970896,0.3005661544295493,0.25107342356981016,0.23360882921970896,0.3005661544295493,0.2167969051495711,0.12279559551746087,0.13227922937529574,0.08759098866883473,ru-ru,"{'binarize': False, 'percentile': 4, 'word_level_threshold': False, 'score_path': 'ru-ru'}"
0.6926990345165398,0.2581682514629628,0.3108732672719017,0.40195869123242134,0.2581682514629628,0.3108732672719017,0.40195869123242134,0.23665423050771586,0.18955396982791914,0.11894525555824116,0.13392924205572795,en-en,"{'binarize': False, 'percentile': 4, 'word_level_threshold': False, 'score_path': 'en-en'}"
0.6426137816347279,0.18905393731478004,0.22137587708303527,0.3330692160575236,0.18905393731478004,0.22137587708303527,0.3330692160575236,0.17234484049778998,0.15110503082617419,0.12817710700912652,0.10751441881979597,rusemshift-finetune,"{'binarize': False, 'percentile': 5, 'word_level_threshold': False, 'score_path': 'rusemshift-finetune'}"
0.648944466531185,0.2263861408005707,0.24640886597342934,0.3145247712934356,0.2263861408005707,0.24640886597342934,0.3145247712934356,0.20538125614085959,0.1525188379757222,0.09064574769048485,0.08937046585890816,rusemshift-train,"{'binarize': False, 'percentile': 5, 'word_level_threshold': False, 'score_path': 'rusemshift-train'}"
0.6225901778810916,0.23223849548809927,0.1987805721759355,0.16421258211013337,0.23223849548809927,0.1987805721759355,0.16421258211013337,0.15642894647662012,0.12941575920905563,0.10338766653837245,0.09126438976974471,ru-ru,"{'binarize': False, 'percentile': 5, 'word_level_threshold': False, 'score_path': 'ru-ru'}"
0.6759130256620894,0.2438116789927723,0.2483041083906298,0.24622032496034876,0.2438116789927723,0.2483041083906298,0.24622032496034876,0.2244428461883555,0.15147921595585978,0.17027965077909127,0.10040551735079188,en-en,"{'binarize': False, 'percentile': 5, 'word_level_threshold': False, 'score_path': 'en-en'}"
0.579762595174603,0.14189598941873308,0.148522641396579,0.2235606466632674,0.14189598941873308,0.148522641396579,0.2235606466632674,0.17408744325778033,0.10229453742995519,0.05972510588643857,0.07092919304698554,rusemshift-finetune,"{'binarize': False, 'percentile': 6, 'word_level_threshold': False, 'score_path': 'rusemshift-finetune'}"
0.6301991238514204,0.172911322033938,0.17057994555817965,0.24770863489393982,0.172911322033938,0.17057994555817965,0.24770863489393982,0.18592740645881986,0.1365754619967836,0.08531538276512542,0.06346364448635773,rusemshift-train,"{'binarize': False, 'percentile': 6, 'word_level_threshold': False, 'score_path': 'rusemshift-train'}"
0.5882043990882909,0.15251022028882524,0.15119782300868603,0.16945683278842272,0.15251022028882524,0.15119782300868603,0.16945683278842272,0.1372490466442856,0.09731613647049413,0.11260869832628766,0.08978079377562094,ru-ru,"{'binarize': False, 'percentile': 6, 'word_level_threshold': False, 'score_path': 'ru-ru'}"
0.6160372449066679,0.13747079379745977,0.15558593039495505,0.26884324200076976,0.13747079379745977,0.15558593039495505,0.26884324200076976,0.1427950369918766,0.10204266712042298,0.14337262084583602,0.06472131767401217,en-en,"{'binarize': False, 'percentile': 6, 'word_level_threshold': False, 'score_path': 'en-en'}"
0.5382042782770433,0.06159338711209758,0.09903018520431141,0.20021766755421003,0.06159338711209758,0.09903018520431141,0.20021766755421003,0.06709133784783618,0.02986533241356572,0.031613793813249004,0.06638229205984097,rusemshift-finetune,"{'binarize': False, 'percentile': 7, 'word_level_threshold': False, 'score_path': 'rusemshift-finetune'}"
0.5697411844563178,0.1252708283814232,0.14332465278557896,0.2303129200379029,0.1252708283814232,0.14332465278557896,0.2303129200379029,0.07408591143748264,0.07094840013288403,0.06614867927917399,0.07566765959743697,rusemshift-train,"{'binarize': False, 'percentile': 7, 'word_level_threshold': False, 'score_path': 'rusemshift-train'}"
0.5622442916398933,0.10412876694094893,0.10283820124019694,0.15471761661044356,0.10412876694094893,0.10283820124019694,0.15471761661044356,0.1077419849114971,0.09742761036961013,0.07107171692971591,0.07205918595066742,ru-ru,"{'binarize': False, 'percentile': 7, 'word_level_threshold': False, 'score_path': 'ru-ru'}"
0.5375783180378326,0.08299356370331483,0.07358717424514323,0.1342183201987317,0.08299356370331483,0.07358717424514323,0.1342183201987317,0.07532142610014518,0.04561718627051381,0.056614418283981525,0.05864974174770458,en-en,"{'binarize': False, 'percentile': 7, 'word_level_threshold': False, 'score_path': 'en-en'}"
0.47619491615649256,0.046782243614041055,0.051477035863250725,0.04358371437413414,0.046782243614041055,0.051477035863250725,0.04358371437413414,0.05967090777114307,0.0292691865843203,0.03984085126181471,0.021807831882792922,rusemshift-finetune,"{'binarize': False, 'percentile': 8, 'word_level_threshold': False, 'score_path': 'rusemshift-finetune'}"
0.5566590101847889,0.11093825183742835,0.10791364468591018,0.2524343372792097,0.11093825183742835,0.10791364468591018,0.2524343372792097,0.05691951059713641,0.07443544563694059,0.061288650568590695,0.05857799629819171,rusemshift-train,"{'binarize': False, 'percentile': 8, 'word_level_threshold': False, 'score_path': 'rusemshift-train'}"
0.5183733627603688,0.055049988980335,0.07134249474894386,0.14510968457347018,0.055049988980335,0.07134249474894386,0.14510968457347018,0.07854714402494888,0.06706430552146957,0.031784917527765945,0.04104240657560592,ru-ru,"{'binarize': False, 'percentile': 8, 'word_level_threshold': False, 'score_path': 'ru-ru'}"
0.5170415622608222,0.0809535968757589,0.06738069094328013,0.14412135852824798,0.0809535968757589,0.06738069094328013,0.14412135852824798,0.07736638658407048,0.03108158129918816,0.045273829429129935,0.02903861085840279,en-en,"{'binarize': False, 'percentile': 8, 'word_level_threshold': False, 'score_path': 'en-en'}"
0.5558230901585909,0.07222561418917237,0.019015085640922233,0.1859190167392819,0.07222561418917237,0.019015085640922233,0.1859190167392819,0.0018889799234914166,0.032782808233732426,0.035026673570294216,0.016256435304817792,rusemshift-finetune,"{'binarize': False, 'percentile': 9, 'word_level_threshold': False, 'score_path': 'rusemshift-finetune'}"
0.5506361277114766,0.030448914114035594,0.03439340261178916,0.1914788935664591,0.030448914114035594,0.03439340261178916,0.1914788935664591,0.049694918435444345,0.04911359840663487,0.016287450457303548,0.047083350832529236,rusemshift-train,"{'binarize': False, 'percentile': 9, 'word_level_threshold': False, 'score_path': 'rusemshift-train'}"
0.483145187102527,-0.007310851751868789,0.005635638820465478,0.07053114349489863,-0.007310851751868789,0.005635638820465478,0.07053114349489863,0.012519838916015475,0.0038909059953422197,-0.009912844983498117,0.00516116818718678,ru-ru,"{'binarize': False, 'percentile': 9, 'word_level_threshold': False, 'score_path': 'ru-ru'}"
0.45995405048901744,0.05206849070226557,0.045570874050324034,0.17586867842180026,0.05206849070226557,0.045570874050324034,0.17586867842180026,0.04033918026913855,0.017791322058816717,0.014607391019299339,0.010785355825119919,en-en,"{'binarize': False, 'percentile': 9, 'word_level_threshold': False, 'score_path': 'en-en'}"
