adjusted_rand_score,silhouette,calinski_harabasz,eigengap,adjusted_rand_score_old,ari_silhouette_old,ari_calinski_old,ari_eigengap_old,adjusted_rand_score_new,ari_silhouette_new,ari_calinski_new,ari_eigengap_new,ari_silhouette,ari_calinski,ari_eigengap,no_clusters_2,no_clusters_3,no_clusters_4,no_clusters_5,score_path,parameters
0.6880719672342667,0.599601030723825,0.5945862113535388,0.18602826534661468,0.599601030723825,0.5945862113535388,0.18602826534661468,0.7249336792701119,0.5492606334024924,0.5437419591476814,0.3924817947657964,0.7264012133821925,0.5616055409799386,0.5648756167525276,0.3184201149317369,0.5702190080174362,0.3826926919466603,0.26156270921325336,0.21916874732285588,en-en,"{'binarize': True, 'percentile': 2, 'word_level_threshold': False, 'score_path': 'en-en'}"
0.6973484389981767,0.5963090320129514,0.5952973505900621,0.4163166319602263,0.5963090320129514,0.5952973505900621,0.4163166319602263,0.7170090318289847,0.53192944053381,0.53192944053381,0.5191076144857486,0.7147559651686503,0.5749981482232785,0.5735613666140832,0.46939504196904264,0.5963090320129514,0.45637423625057183,0.3575396187350383,0.31120510018790287,rusemshift-finetune,"{'binarize': True, 'percentile': 3, 'word_level_threshold': False, 'score_path': 'rusemshift-finetune'}"
0.7782199074541026,0.6807266722767605,0.6841957911274458,0.4305397691838628,0.6807266722767605,0.6841957911274458,0.4305397691838628,0.8229830004824535,0.6535875215848097,0.6535875215848097,0.5601293325175555,0.7674252929843705,0.6567867441959518,0.6587266140568429,0.5026266887181324,0.6581751551907821,0.5108587435457056,0.3854569107532695,0.3214286061759546,rusemshift-train,"{'binarize': True, 'percentile': 3, 'word_level_threshold': False, 'score_path': 'rusemshift-train'}"
0.7103086404905598,0.5803264658365864,0.570072030984556,0.4215559752885681,0.5803264658365864,0.570072030984556,0.4215559752885681,0.7624223406103002,0.5796340417389448,0.5379673750722781,0.59988732733173,0.7697022817793812,0.6163884560755365,0.5979326773168894,0.5513354632527859,0.571357658558456,0.5429416671220512,0.38186211093054584,0.29101443353544315,ru-ru,"{'binarize': True, 'percentile': 3, 'word_level_threshold': False, 'score_path': 'ru-ru'}"
0.7612276016041726,0.6701744454620301,0.6591528822712021,0.4666796466373453,0.6701744454620301,0.6591528822712021,0.4666796466373453,0.7453163667825801,0.576102166045806,0.5344354993791394,0.6017959991842222,0.7811064968355792,0.605286865613789,0.6141479235121671,0.4615932755322562,0.6534698195067715,0.450073843435105,0.3805075704066356,0.34033968737319076,en-en,"{'binarize': True, 'percentile': 3, 'word_level_threshold': False, 'score_path': 'en-en'}"
0.7789773660892978,0.6813568978681723,0.7006884170220045,0.5896172109208616,0.6813568978681723,0.7006884170220045,0.5896172109208616,0.7782762964269843,0.6283811532528173,0.5867144865861506,0.6292689942431371,0.731174963782354,0.612655441638683,0.6373067550996255,0.583749679306675,0.6834737997983579,0.5275583021211087,0.5011342482082178,0.3991879078658635,rusemshift-finetune,"{'binarize': True, 'percentile': 4, 'word_level_threshold': False, 'score_path': 'rusemshift-finetune'}"
0.844599896752368,0.7068275582920448,0.7182962875915025,0.5054746686771393,0.7068275582920448,0.7182962875915025,0.5054746686771393,0.8474664527233532,0.6026287679285763,0.644295434595243,0.662693435081658,0.7875147820938301,0.6756461319738182,0.673123175249482,0.5355051702337364,0.7188564460032602,0.5643702255398212,0.4522183853261037,0.37990724083285293,rusemshift-train,"{'binarize': True, 'percentile': 4, 'word_level_threshold': False, 'score_path': 'rusemshift-train'}"
0.7687366232787262,0.6749950532925765,0.6847366327754462,0.5129146831677169,0.6749950532925765,0.6847366327754462,0.5129146831677169,0.8264606361661607,0.650756872506341,0.650756872506341,0.6430479086539016,0.829862632208824,0.674710211802619,0.6794547853456422,0.5846262542658011,0.6537168958261769,0.5341233641987514,0.4401934582475941,0.3759130181748927,ru-ru,"{'binarize': True, 'percentile': 4, 'word_level_threshold': False, 'score_path': 'ru-ru'}"
0.8392268499477864,0.7504511304974542,0.7390192280502274,0.550413038606881,0.7504511304974542,0.7390192280502274,0.550413038606881,0.8050442113196056,0.683337692512367,0.6416710258457005,0.5684297605010357,0.8212730862826545,0.7125373770422428,0.7313916402489157,0.5868230800804431,0.7614128480622656,0.5110644203340539,0.4319480367480823,0.34379671351413904,en-en,"{'binarize': True, 'percentile': 4, 'word_level_threshold': False, 'score_path': 'en-en'}"
0.8077251173176906,0.7281391240436301,0.676467962428117,0.5911841327951723,0.7281391240436301,0.676467962428117,0.5911841327951723,0.8059554407307479,0.5755197376192129,0.5472749508986283,0.6194068342102895,0.7903876853374364,0.6684908936666974,0.6207547757397296,0.5894601352389937,0.5707757623006889,0.5856187563692822,0.5341463156443184,0.47822264658667696,rusemshift-finetune,"{'binarize': True, 'percentile': 5, 'word_level_threshold': False, 'score_path': 'rusemshift-finetune'}"
0.8418172048455177,0.7066035606463522,0.69070502389752,0.6101206723236939,0.7066035606463522,0.69070502389752,0.6101206723236939,0.8432846055518799,0.6333401056339659,0.6393345523487969,0.6789326816767276,0.7541540320179093,0.6679901139022832,0.6378191157667614,0.5664509421316101,0.6429039889460001,0.5831786253489676,0.4991116053091485,0.4418633211385253,rusemshift-train,"{'binarize': True, 'percentile': 5, 'word_level_threshold': False, 'score_path': 'rusemshift-train'}"
0.7982122719702277,0.672568388754904,0.6525676974887019,0.5249906047321343,0.672568388754904,0.6525676974887019,0.5249906047321343,0.7984207682784055,0.6085642673471829,0.5929938653326564,0.6168931660709885,0.8010287769122383,0.6207591460464347,0.6231155628877793,0.593673483864455,0.6310564814756547,0.5222572467230043,0.47402238345757103,0.4586246369197616,ru-ru,"{'binarize': True, 'percentile': 5, 'word_level_threshold': False, 'score_path': 'ru-ru'}"
0.8556880661200764,0.7299424532847395,0.7281649496988853,0.5934682065896327,0.7299424532847395,0.7281649496988853,0.5934682065896327,0.8372291681449101,0.5959109457777306,0.5959109457777306,0.6106810164105212,0.872934357409295,0.7596330389018981,0.750055370666869,0.601401046024694,0.704003246344019,0.6318917652466648,0.5028966036609245,0.4801929730812664,en-en,"{'binarize': True, 'percentile': 5, 'word_level_threshold': False, 'score_path': 'en-en'}"
0.7323466344062596,0.5808031820576484,0.5768583391961996,0.5055002738285396,0.5808031820576484,0.5768583391961996,0.5055002738285396,0.8085673987146977,0.5458073036815553,0.5143023810373922,0.4576401234128094,0.6641393654281124,0.5247667042866265,0.5285980618872639,0.48069993534648336,0.5016934273933832,0.5663199034408082,0.4969870685779035,0.40097077825159205,rusemshift-finetune,"{'binarize': True, 'percentile': 6, 'word_level_threshold': False, 'score_path': 'rusemshift-finetune'}"
0.7850667764979339,0.6223154997138113,0.6096013991714222,0.5308967835572336,0.6223154997138113,0.6096013991714222,0.5308967835572336,0.7937159539721037,0.5914550031730154,0.5745157933154358,0.5281025254844834,0.737545273000063,0.5476169775948821,0.5420520704173222,0.4615067560429941,0.6269173256418658,0.5436647407798001,0.49695567608021124,0.4569758992663406,rusemshift-train,"{'binarize': True, 'percentile': 6, 'word_level_threshold': False, 'score_path': 'rusemshift-train'}"
0.733245392149826,0.635742887886257,0.591457763334333,0.5422104745110677,0.635742887886257,0.591457763334333,0.5422104745110677,0.7177259382787206,0.45160729194329546,0.4064818202175913,0.47760839054517845,0.8002653452681958,0.6712311616908679,0.5934837817395443,0.561377676478913,0.5249058240008885,0.5551905033035059,0.4838052174466521,0.4447477226095952,ru-ru,"{'binarize': True, 'percentile': 6, 'word_level_threshold': False, 'score_path': 'ru-ru'}"
0.7882798654184094,0.6864350212344089,0.6665051782732645,0.5390070287043441,0.6864350212344089,0.6665051782732645,0.5390070287043441,0.8244151318552192,0.5956183447170765,0.598023215278151,0.5673818068212065,0.7968211872664316,0.6568467772217145,0.6374440184371508,0.4793720497320537,0.6379045747728898,0.5829248638360358,0.48371552033311715,0.46727753540546185,en-en,"{'binarize': True, 'percentile': 6, 'word_level_threshold': False, 'score_path': 'en-en'}"
0.6800389397105729,0.4985327907271606,0.544402014059399,0.3381504703819606,0.4985327907271606,0.544402014059399,0.3381504703819606,0.7127857953862907,0.42484592218863226,0.3778583704705409,0.35406252792671933,0.67206854993113,0.47901777796644424,0.5278305359347333,0.2919451419535355,0.39125108696681754,0.5029399147602193,0.41756837829639776,0.34803590846008975,rusemshift-finetune,"{'binarize': True, 'percentile': 7, 'word_level_threshold': False, 'score_path': 'rusemshift-finetune'}"
0.7103461502579275,0.5674001590810968,0.5784875122635951,0.4779757923049622,0.5674001590810968,0.5784875122635951,0.4779757923049622,0.7465263187629728,0.43386853487559907,0.38958633228113254,0.40889842232331847,0.7197088470517702,0.5457022433943717,0.5978812420969065,0.4863884723058445,0.5119981518605524,0.44355822504466264,0.4307751479328054,0.4020804529807703,rusemshift-train,"{'binarize': True, 'percentile': 7, 'word_level_threshold': False, 'score_path': 'rusemshift-train'}"
0.6544725911298551,0.5457087146908494,0.5392861412925796,0.3903808259480053,0.5457087146908494,0.5392861412925796,0.3903808259480053,0.6780098084369185,0.40277976084153977,0.37500198306376203,0.3929191542878445,0.707153317294242,0.5299319101791956,0.5284029452866441,0.32340562161412456,0.45512192210574914,0.44769631603278165,0.3911770170768573,0.34150532576497095,ru-ru,"{'binarize': True, 'percentile': 7, 'word_level_threshold': False, 'score_path': 'ru-ru'}"
0.671526911852315,0.5524875389920132,0.5830024376323585,0.461674658152565,0.5524875389920132,0.5830024376323585,0.461674658152565,0.7225234747623687,0.46187607707088457,0.42020941040421794,0.38473765294075535,0.7008656341870222,0.552239978102962,0.5679465975619072,0.40016918373798643,0.41898778326263914,0.4368386385633369,0.41930326377631416,0.3435448506514178,en-en,"{'binarize': True, 'percentile': 7, 'word_level_threshold': False, 'score_path': 'en-en'}"
0.47298321248161207,0.31206630519190626,0.3381352599458718,0.19258347273335874,0.31206630519190626,0.3381352599458718,0.19258347273335874,0.592703623877632,0.2673309134399887,0.2434927355047054,0.17400542359111337,0.4621619948614675,0.24792002792419318,0.25494250938471824,0.1962870894003911,0.24346010252009276,0.3029980751888311,0.22426334425452224,0.23757470635364822,rusemshift-finetune,"{'binarize': True, 'percentile': 8, 'word_level_threshold': False, 'score_path': 'rusemshift-finetune'}"
0.5760842421778023,0.42807211501517045,0.4332174849331476,0.25776131013438336,0.42807211501517045,0.4332174849331476,0.25776131013438336,0.586178720731171,0.2693129547595488,0.22110551929739541,0.22295300283647712,0.5939515532252159,0.39358521240578853,0.3861349989188649,0.1865243265205189,0.3451902604113159,0.38083958750683444,0.3580506688514293,0.2448186645072469,rusemshift-train,"{'binarize': True, 'percentile': 8, 'word_level_threshold': False, 'score_path': 'rusemshift-train'}"
0.48370362783832843,0.3772358091703347,0.4034446549568909,0.21373722622986194,0.3772358091703347,0.4034446549568909,0.21373722622986194,0.5711368391397589,0.23951862099979884,0.2280331700950549,0.10940942040951462,0.556105550838936,0.3672716280722141,0.3993153884567613,0.23741585933576118,0.3570357389958896,0.3298174710191836,0.23795691679549583,0.2233289830667007,ru-ru,"{'binarize': True, 'percentile': 8, 'word_level_threshold': False, 'score_path': 'ru-ru'}"
0.5412588575105223,0.4042424874384854,0.39518420774238394,0.3100366317332249,0.4042424874384854,0.39518420774238394,0.3100366317332249,0.6107947033721101,0.22059309428973792,0.18212359025809324,0.2631867166317394,0.6527246259735514,0.4732024759472718,0.44980870738281964,0.2830422310264853,0.40136417407658315,0.3014819132863293,0.27652765675017266,0.22485244351444544,en-en,"{'binarize': True, 'percentile': 8, 'word_level_threshold': False, 'score_path': 'en-en'}"
0.243200986626486,0.11358317535451641,0.12955792227847862,0.1190754060365769,0.11358317535451641,0.12955792227847862,0.1190754060365769,0.4165826600728964,0.07589009032655132,0.06890650592734228,0.2679343283804279,0.3798131705492451,0.118314580318666,0.1449008324226296,0.2559035294968209,0.08461222320436489,0.09823429090843354,0.08014940665537752,0.08334990036850805,rusemshift-finetune,"{'binarize': True, 'percentile': 9, 'word_level_threshold': False, 'score_path': 'rusemshift-finetune'}"
0.32971376959681326,0.18232076803888467,0.19916785884314891,0.07495740244709213,0.18232076803888467,0.19916785884314891,0.07495740244709213,0.45923670328223376,0.12325101969480862,0.13051494066030114,0.2845380380730205,0.38302030039575813,0.15199430934908148,0.16622580118163965,0.18834023507399852,0.18275695824651592,0.1489654481796242,0.09655914613603234,0.09350478031685454,rusemshift-train,"{'binarize': True, 'percentile': 9, 'word_level_threshold': False, 'score_path': 'rusemshift-train'}"
0.29830783040582665,0.16583933394586817,0.19151059885235458,0.07646023952040251,0.16583933394586817,0.19151059885235458,0.07646023952040251,0.42549552520157974,0.16765968696914643,0.14933252102777464,0.16597739420962881,0.3646436309376866,0.14581461504198223,0.16291597762621632,0.13933641946376302,0.1739481223105309,0.12872576582154335,0.1090817486728156,0.11015002825913979,ru-ru,"{'binarize': True, 'percentile': 9, 'word_level_threshold': False, 'score_path': 'ru-ru'}"
0.2487814480104977,0.1397944381255715,0.1294577253749941,0.09706916434855743,0.1397944381255715,0.1294577253749941,0.09706916434855743,0.4228434929218412,0.04417455874361927,0.018742244296995943,0.15728045717512926,0.4271185747318174,0.25571417980475486,0.1852521786758592,0.20679223630623914,0.08876730895759956,0.12507967215224355,0.06309745527697266,0.06991407816527019,en-en,"{'binarize': True, 'percentile': 9, 'word_level_threshold': False, 'score_path': 'en-en'}"
0.8209988125170561,0.6842421983431777,0.6986241277561875,0.6184025426428117,0.6842421983431777,0.6986241277561875,0.6184025426428117,0.8243985183108311,0.5655609232844215,0.5623500385924696,0.6720278416661958,0.7712012601131928,0.6405020385501827,0.6429969629423248,0.6053385363192249,0.564643041372514,0.601742838016786,0.5542637536536482,0.499426426415781,rusemshift-finetune,"{'binarize': False, 'percentile': 0, 'word_level_threshold': False, 'score_path': 'rusemshift-finetune'}"
0.8484477139949265,0.7004610050765332,0.6618291444480514,0.6112602602834081,0.7004610050765332,0.6618291444480514,0.6112602602834081,0.7949420352640124,0.5932576967373792,0.5739587307777225,0.650272506561249,0.8161578413441203,0.6854724822623738,0.6242696826846071,0.5797951303868637,0.6542634802030222,0.610736014838365,0.5256283998807129,0.4549842610601175,rusemshift-train,"{'binarize': False, 'percentile': 0, 'word_level_threshold': False, 'score_path': 'rusemshift-train'}"
0.7834482288338526,0.7057011992084048,0.6771064279665748,0.5473078571632338,0.7057011992084048,0.6771064279665748,0.5473078571632338,0.8247740918677008,0.683493118069504,0.6418264514028372,0.6592962804685487,0.8417091388267434,0.6954614232840229,0.6667924532280836,0.5986375289189588,0.6520012529630508,0.564551373780787,0.46785604796158936,0.416967958967654,ru-ru,"{'binarize': False, 'percentile': 0, 'word_level_threshold': False, 'score_path': 'ru-ru'}"
0.8788230645645592,0.7559865787666041,0.7232213394623138,0.599522338039294,0.7559865787666041,0.7232213394623138,0.599522338039294,0.8537131069882199,0.6419314715541816,0.5752844852116296,0.6340626309321792,0.8794949241212263,0.7337071129759721,0.7000297314816438,0.5671740539557463,0.7154773475486467,0.6653593200123201,0.561997174021968,0.4694297706298272,en-en,"{'binarize': False, 'percentile': 0, 'word_level_threshold': False, 'score_path': 'en-en'}"
0.8134737974455019,0.7007332077530016,0.7265874526079088,0.2772609029495902,0.7007332077530016,0.7265874526079088,0.2772609029495902,0.8208501835725772,0.5243941025861312,0.5660607692527978,0.465388554143963,0.830565503759361,0.6765455272590984,0.692096893894348,0.38694944245496626,0.6862863899043138,0.5832153325880991,0.5323960757050886,0.3662972668686637,rusemshift-finetune,"{'binarize': False, 'percentile': 1, 'word_level_threshold': False, 'score_path': 'rusemshift-finetune'}"
0.8196037810611037,0.7237913680060059,0.7061891836078721,0.21631069721293528,0.7237913680060059,0.7061891836078721,0.21631069721293528,0.8797902545101067,0.6405138008391731,0.6321841593137181,0.4341484614324631,0.8017742056111826,0.6892330896431659,0.6867101329188294,0.32977138461040334,0.7120874833641903,0.5852245822396985,0.4481198199768297,0.36853763962221886,rusemshift-train,"{'binarize': False, 'percentile': 1, 'word_level_threshold': False, 'score_path': 'rusemshift-train'}"
0.769162776943516,0.6771119593250442,0.6985086019553949,0.3000810883154614,0.6771119593250442,0.6985086019553949,0.3000810883154614,0.8463384547319572,0.5612881019488997,0.5945806083513048,0.5154892336605891,0.8118102198608225,0.6746596714224368,0.6876153765313435,0.4291261950003496,0.6552604621339376,0.5214937460167672,0.45626050680435487,0.3306495842318425,ru-ru,"{'binarize': False, 'percentile': 1, 'word_level_threshold': False, 'score_path': 'ru-ru'}"
0.8568978074055287,0.7553945292612277,0.7530937015766925,0.3214004183760016,0.7553945292612277,0.7530937015766925,0.3214004183760016,0.8749873293551551,0.6759423351850998,0.6759423351850998,0.5319057439795385,0.8620396360489173,0.699650115481634,0.7076748762267443,0.34528277578829963,0.7464257219830973,0.5907854584485098,0.48906820956612246,0.39946425324625484,en-en,"{'binarize': False, 'percentile': 1, 'word_level_threshold': False, 'score_path': 'en-en'}"
0.8250387095135302,0.7014794619623815,0.7197147806396152,0.4981560892643486,0.7014794619623815,0.7197147806396152,0.4981560892643486,0.8336778349329346,0.5113418937507898,0.5530085604174565,0.5356696786419549,0.8338807272549918,0.6620392857747909,0.6683497195929555,0.5472695871427637,0.687437256487785,0.6002195571713578,0.5240746079155314,0.36597951776538656,rusemshift-finetune,"{'binarize': False, 'percentile': 2, 'word_level_threshold': False, 'score_path': 'rusemshift-finetune'}"
0.8280717359306268,0.7202929438503305,0.6991166643310206,0.438793182574217,0.7202929438503305,0.6991166643310206,0.438793182574217,0.8477330787643998,0.629602693383114,0.621273051857659,0.5731815413528968,0.8074518696933453,0.6427947694059969,0.6397594835746224,0.4693381507260835,0.7015808880010718,0.5489463148335904,0.48641461701558547,0.4053270395027604,rusemshift-train,"{'binarize': False, 'percentile': 2, 'word_level_threshold': False, 'score_path': 'rusemshift-train'}"
0.7825475982469868,0.6761760712693552,0.6974542287357548,0.3981901898815771,0.6761760712693552,0.6974542287357548,0.3981901898815771,0.8545404452658802,0.5699489609440375,0.6032414673464426,0.566593042221425,0.8169622999293935,0.6600688946380745,0.6756202612733242,0.5252402608725047,0.6548468512265534,0.5418588687484992,0.4749945490259276,0.34604944721946523,ru-ru,"{'binarize': False, 'percentile': 2, 'word_level_threshold': False, 'score_path': 'ru-ru'}"
0.8640881908404853,0.7625849126961844,0.7436155484472168,0.44184612960365927,0.7625849126961844,0.7436155484472168,0.44184612960365927,0.8974232267910526,0.6759423351850998,0.6342756685184331,0.6152390773128719,0.8803281315087692,0.7188951711388438,0.7294428886082902,0.4317879644229728,0.7400333956102059,0.5935683610114714,0.5143439045045118,0.4249375947995157,en-en,"{'binarize': False, 'percentile': 2, 'word_level_threshold': False, 'score_path': 'en-en'}"
0.8422397999119476,0.739355940065587,0.7478946368360702,0.5919105263105336,0.739355940065587,0.7478946368360702,0.5919105263105336,0.8015442784662307,0.5457945343758758,0.5874612010425425,0.6292689942431371,0.8334964931279751,0.6900166961928832,0.6846614658794321,0.6256791441560113,0.7156171126842398,0.5761379785867372,0.518515360297709,0.41028795671077983,rusemshift-finetune,"{'binarize': False, 'percentile': 3, 'word_level_threshold': False, 'score_path': 'rusemshift-finetune'}"
0.8345153577520069,0.7142173030538373,0.7090180020201009,0.4759147129813173,0.7142173030538373,0.7090180020201009,0.4759147129813173,0.833793314824636,0.629602693383114,0.621273051857659,0.6148482080195635,0.8156766722464033,0.6881518980988589,0.7052119572857491,0.505687335492155,0.688596331505383,0.56074621814929,0.48116415934521456,0.41703501875262305,rusemshift-train,"{'binarize': False, 'percentile': 3, 'word_level_threshold': False, 'score_path': 'rusemshift-train'}"
0.8112921461430734,0.6932330190861432,0.7082135219526685,0.4686271049956811,0.6932330190861432,0.7082135219526685,0.4686271049956811,0.8389453438498832,0.649587961292089,0.649587961292089,0.654606202833738,0.8476760839791675,0.6695483198026362,0.6790601269695369,0.5930021299194527,0.6629860543416132,0.5819333043363807,0.46137621070492724,0.3646044022309543,ru-ru,"{'binarize': False, 'percentile': 3, 'word_level_threshold': False, 'score_path': 'ru-ru'}"
0.8949966469339662,0.8012555828986153,0.7976072760331689,0.5163557408531331,0.8012555828986153,0.7976072760331689,0.5163557408531331,0.9059499309958666,0.7415430207202148,0.7415430207202146,0.6729313850051795,0.8832691021590063,0.7294428886082902,0.7449942552435399,0.4971208519248303,0.7681708783412509,0.6061791821966241,0.510448207100133,0.43718160972608966,en-en,"{'binarize': False, 'percentile': 3, 'word_level_threshold': False, 'score_path': 'en-en'}"
0.8286396902472387,0.7240809840364321,0.7072975301748116,0.6204802605961177,0.7240809840364321,0.7072975301748116,0.6204802605961177,0.8085974600548061,0.5867144865861506,0.5528161815014049,0.6264057374368953,0.791532525556176,0.6459333047450996,0.647101834106555,0.584985735663488,0.6833313308072336,0.5939046245508194,0.508106756507917,0.4226754822753605,rusemshift-finetune,"{'binarize': False, 'percentile': 4, 'word_level_threshold': False, 'score_path': 'rusemshift-finetune'}"
0.8752544773552988,0.7452860691720606,0.7507027774493795,0.6006567069108948,0.7452860691720606,0.7507027774493795,0.6006567069108948,0.844670398027826,0.6953142982014255,0.6953142982014255,0.700174102458104,0.8379688309091787,0.7056812387197832,0.7056812387197832,0.6126887975923423,0.7415165629276667,0.5845675670821713,0.46153930472484267,0.43027767842584796,rusemshift-train,"{'binarize': False, 'percentile': 4, 'word_level_threshold': False, 'score_path': 'rusemshift-train'}"
0.7902454610326078,0.7140492931904597,0.6768968403006143,0.5476492998598809,0.7140492931904597,0.6768968403006143,0.5476492998598809,0.851287507674471,0.6486340615523651,0.6147357564676194,0.638418279024272,0.8323729091002446,0.7163130819740596,0.6652080534754555,0.5846262542658011,0.6668684582612712,0.5725986505930583,0.4864168505575111,0.4153978541261975,ru-ru,"{'binarize': False, 'percentile': 4, 'word_level_threshold': False, 'score_path': 'ru-ru'}"
0.8788724034215223,0.779165756335399,0.760850153919603,0.5874806423005483,0.779165756335399,0.760850153919603,0.5874806423005483,0.867177102664467,0.7094021152322779,0.6677354485656113,0.6361608498876131,0.860511065859463,0.7614731100983488,0.7661519098508752,0.6026353906028805,0.7522590566502841,0.615411213485007,0.4807631438683208,0.39050915978274264,en-en,"{'binarize': False, 'percentile': 4, 'word_level_threshold': False, 'score_path': 'en-en'}"
